Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z
G351.420+00.637, Q,       351.420,      0.637952,       52.5323, , ,       0.00000,       0.00000, , , , , , , , , , 17175-3544,       351.419,      0.641000, -6.9, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.424+00.650, G,       351.424,      0.650786,       99.4701, , G351.358+00.667; S8; NGC6334,       0.00000,       0.00000, , , , , , , , , , 17175-3544,       351.419,      0.641000, -6.9, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -3.4,       1.34409,       7.17421, ,       358.378,       15.5532
G351.426-00.043, C,       351.426,    -0.0424969,       191.686, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.462+00.556, Q,       351.462,      0.556798,       68.1496, , G351.358+00.667; S8; NGC6334,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -3.4,       1.34409,       7.17421, ,       358.378,       15.5532
G351.472-00.458, K,       351.472,     -0.457478,       128.479, G351.468-00.458, G351.468-00.458,       351.468,     -0.458000, -21.4, 0.1, 23.3, 0.5, 3, H91;H92, 3, NRAO 140', Quireza et al. (2006), 17221-3619,       351.467,     -0.457000, -22.3, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.479+00.643, Q,       351.479,      0.643821,       68.1496, , G351.358+00.667; S8; NGC6334,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -3.4,       1.34409,       7.17421, ,       358.378,       15.5532
G351.511+00.237, Q,       351.511,      0.237380,       32.4007, , G351.590+00.183,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -44.8,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.516-00.540, G,       351.516,     -0.539688,       376.360, , G351.468-00.458,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -21.4,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.524-00.346, C,       351.524,     -0.345261,       261.846, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.541-01.367, Q,       351.541,      -1.36665,       163.022, , G351.696-01.164,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -11.9,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.544-01.201, Q,       351.544,      -1.20035,       74.4340, , G351.696-01.164,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -11.9,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.555-01.259, Q,       351.555,      -1.25851,       128.023, , G351.696-01.164,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -11.9,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.557+00.211, K,       351.557,      0.211379,       174.242, G351.590+00.183, G351.590+00.183,       351.590,      0.183000, -44.8, 1.4, 35.4, 3.4, 6, H85;H87;H88, 6, NRAO 140', Lockman (1989), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.558+00.164, Q,       351.558,      0.164498,       43.6541, , G351.590+00.183,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -44.8,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.570-00.372, Q,       351.570,     -0.371042,       20.5749, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.575-00.350, Q,       351.575,     -0.349249,       20.5749, , G351.601-00.348,       0.00000,       0.00000, , , , , , , , , , 17220-3609,       351.583,     -0.350000, -98.5, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -91.8,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.584-00.350, K,       351.584,     -0.349703,       80.0001, G351.601-00.348, G351.601-00.348,       351.601,     -0.348000, -91.8, 0.9, 18.5, 2.1, 6, H85;H87;H88, 6, NRAO 140', Lockman (1989), 17220-3609,       351.583,     -0.350000, -98.5, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.589-01.172, Q,       351.589,      -1.17166,       164.940, , G351.696-01.164,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -11.9,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.620+00.143, K,       351.620,      0.143045,       207.852, G351.590+00.183, G351.590+00.183,       351.590,      0.183000, -44.8, 1.4, 35.4, 3.4, 6, H85;H87;H88, 6, NRAO 140', Lockman (1989), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.633-01.365, G,       351.633,      -1.36498,       119.910, , G351.696-01.164,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -11.9,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.646-01.252, K,       351.646,      -1.25112,       132.232, G351.643-01.254, ,       351.643,      -1.25400, -13.9, 0.0, 28.4, 0.1, 3, H91;H92, 3, NRAO 140', Quireza et al. (2006), 17258-3637,       351.633,      -1.25200, -11.9, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.650-01.325, Q,       351.650,      -1.32484,       87.6046, , G351.696-01.164,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -11.9,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.651+00.510, K,       351.651,      0.510348,       234.745, G351.662+00.518, G351.662+00.518,       351.662,      0.518000, -2.9, 1.4, 25.5, 3.3, 6, H85;H87;H88, 6, NRAO 140', Lockman (1989), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.676+00.610, G,       351.676,      0.610767,       130.564, , G351.691+00.669,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 3.1,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.688-01.169, K,       351.688,      -1.16808,       216.508, G351.696-01.164, G351.696-01.164,       351.696,      -1.16400, -11.9, 0.1, 23.6, 0.2, 3, H91;H92, 3, NRAO 140', Quireza et al. (2006), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.693+00.671, K,       351.693,      0.671862,       175.144, G351.691+00.669, G351.691+00.669,       351.691,      0.669000, 3.1, 0.1, 20.2, 0.1, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.698+00.152, G,       351.698,      0.152129,       143.327, , G351.590+00.183,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -44.8,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.711-01.268, Q,       351.711,      -1.26749,       78.2429, , G351.696-01.164,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -11.9,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.746-00.578, Q,       351.746,     -0.577541,       26.1498, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.749-00.525, C,       351.749,     -0.524938,       50.0446, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.766+00.492, G,       351.766,      0.492700,       217.818, , G351.662+00.518,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -2.9,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.767+00.103, C,       351.767,      0.103044,       83.6361, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.769-00.543, Q,       351.769,     -0.542172,       26.1498, , G351.777-00.53,       0.00000,       0.00000, , , , , , , , , , 17233-3606,       351.776,     -0.543000, -3.4, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -2.3,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.776-00.540, K,       351.776,     -0.539583,       91.9184, G351.777-00.53, G351.777-00.53,       351.777,     -0.539000, -2.3, 0.0, 22.7, 0.1, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), 17233-3606,       351.776,     -0.543000, -3.4, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.777-00.553, Q,       351.777,     -0.552175,       26.1498, , G351.777-00.53,       0.00000,       0.00000, , , , , , , , , , 17233-3606,       351.776,     -0.543000, -3.4, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -2.3,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.827-00.173, C,       351.827,     -0.172336,       41.9645, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.831-00.367, Q,       351.831,     -0.366776,       37.9868, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.835+00.756, Q,       351.835,      0.756659,       87.3405, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.852-00.130, Q,       351.852,     -0.129941,       137.153, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.862+00.202, Q,       351.862,      0.202280,       92.7370, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.919+00.114, C,       351.919,      0.114709,       76.5465, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.922-01.173, Q,       351.922,      -1.17239,       287.257, , G351.696-01.164,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -11.9,       0.00000,       0.00000, ,       0.00000,      -0.00000
G351.922+00.638, Q,       351.922,      0.638209,       86.4021, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G351.960+00.241, Q,       351.960,      0.241413,       102.904, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.041-00.254, Q,       352.041,     -0.253862,       31.0833, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.053-00.259, Q,       352.053,     -0.258754,       30.0194, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.060+00.636, Q,       352.060,      0.636253,       99.7753, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.088+00.154, Q,       352.088,      0.154585,       43.2076, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.098-00.039, Q,       352.098,    -0.0385283,       93.4045, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.103+00.161, Q,       352.103,      0.161924,       34.1388, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.132+00.663, C,       352.132,      0.663258,       143.327, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.171+00.307, C,       352.171,      0.307436,       423.798, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.186-00.138, G,       352.186,     -0.137473,       225.716, , G352.233-00.151,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -88.6,       0.00000,       0.00000, ,       0.00000,      -0.00000
G352.234-00.152, K,       352.234,     -0.151412,       79.4645, G352.233-00.151, G352.233-00.151,       352.233,     -0.151000, -88.6, 0.1, 20.0, 0.3, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.242-00.160, Q,       352.242,     -0.159720,       9.66047, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.244-00.166, Q,       352.244,     -0.165079,       9.66047, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.251-00.442, Q,       352.251,     -0.441830,       99.2052, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.263-00.059, C,       352.263,    -0.0581997,       118.718, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.313-00.442, K,       352.313,     -0.441540,       79.1268, G352.313-00.440, ,       352.313,     -0.440000, -13.4, 0.1, 22.4, 0.2, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), G352.315-0.442_-10.5,       352.315,     -0.442030, -10.5, NH3, Purcell et al. (2012),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.332-00.016, G,       352.332,    -0.0158311,       446.988, , G352.398-00.057,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -87.0,       0.00000,       0.00000, ,       0.00000,      -0.00000
G352.333-00.455, Q,       352.333,     -0.454642,       16.9455, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.337-00.451, Q,       352.337,     -0.450342,       37.8646, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.386-00.391, Q,       352.386,     -0.390419,       50.3558, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.393-00.066, K,       352.393,    -0.0652597,       102.555, G352.398-00.057, G352.398-00.057,       352.398,    -0.0570000, -87.0, 2.1, 33.7, 5.1, 6, H85;H87;H88, 6, NRAO 140', Lockman (1989), 17231-3520,       352.394,    -0.0690000, -90.2, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.423-00.023, G,       352.423,    -0.0226608,       91.4091, , G352.398-00.057,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -87.0,       0.00000,       0.00000, ,       0.00000,      -0.00000
G352.436-00.397, C,       352.436,     -0.396127,       118.118, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.486+00.799, C,       352.486,      0.799000,       43.0191, , ,       0.00000,       0.00000, , , , , , , , , , 17199-3446,       352.487,      0.802000, -2.7, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.493+00.793, C,       352.493,      0.793998,       40.1362, , ,       0.00000,       0.00000, , , , , , , , , , 17199-3446,       352.487,      0.802000, -2.7, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.527-00.147, K,       352.527,     -0.146896,       91.3274, G352.521-00.144, ,       352.521,     -0.144000, -57.3;-38.0, 0.2;0.5, 19.5;16.6, 0.4;0.8, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), 17238-3516,       352.521,     -0.155000, -49.2, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.529+00.775, Q,       352.529,      0.775063,       22.7970, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.542-00.763, Q,       352.542,     -0.762046,       104.008, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.574+00.194, C,       352.574,      0.194046,       70.8504, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.576-00.153, C,       352.576,     -0.152899,       410.355, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.587+02.104, Q,       352.587,       2.10489,       788.057, S10, ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G352.597-00.188, K,       352.597,     -0.187565,       118.407, G352.611-00.170, ,       352.611,     -0.170000, -81.5, 0.2, 20.9, 0.9, 3, H91;H92, 3, NRAO 140', Quireza et al. (2006), 17242-3513,       352.605,     -0.183000, -86.5, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
